count,obj_id,meta_url,source_url,source_path,source_md5,image_path,image_md5,title,artist_display_name,dominant_color,dominant_color_hex,r,g,b,r_jitter10x_bw,g_jitter10x_bw,b_jitter10x_bw,color_jitter10x_bw,gridX,gridY,umap_jitter_X,umap_jitter_Y,umapX,umapY,cluster
59,437021,https://collectionapi.metmuseum.org/public/collection/v1/objects/437021,https://images.metmuseum.org/CRDImages/ep/original/DT8704.jpg,unprocessed/image-437021.png,dcf282231da2a3a81e5150e8e821ef43,images/437021-00.png,58c978c0fbd044c3b9ec58ed54cf1bb9,Head of Christ,Master of the Orcagnesque Misericordia,"(124, 85, 27)",#7c551b,124,85,27,127,64,18,#7f4012,-0.54286,-0.13514,-0.5814,-0.0814,-0.58622,-0.08622,Cluster 1
60,11716,https://collectionapi.metmuseum.org/public/collection/v1/objects/11716,https://images.metmuseum.org/CRDImages/ad/original/ap26.129.2.jpg,unprocessed/image-11716.png,f0b10f88b4f416ac7b117b573fa49e5b,images/11716-00.png,bf9232d0f8a672d4a481a1fbd23df9e4,Portrait of a Woman,Charles Willson Peale,"(108, 108, 108)",#6c6c6c,108,108,108,108,108,108,#6c6c6c,-0.48571,0.72973,0.10465,0.81395,0.09499,0.8046,Cluster 10
61,544824,https://collectionapi.metmuseum.org/public/collection/v1/objects/544824,https://images.metmuseum.org/CRDImages/eg/original/DP298039.jpg,unprocessed/image-544824.png,ab68ec7b6e5ce4521bd2ac1ecfa9f646,images/544824-00.png,f774e2f7c5bd05f6810357438b029e91,Funerary Mask of a Woman,,"(77, 68, 56)",#4d4438,77,68,56,74,65,54,#4a4136,-0.82857,-0.89189,-0.86047,-0.31395,-0.87218,-0.32411,Cluster 1
62,436659,https://collectionapi.metmuseum.org/public/collection/v1/objects/436659,https://images.metmuseum.org/CRDImages/ep/original/DP280854.jpg,unprocessed/image-436659.png,3cd3e1e3e32d7af1c3314f323b472efb,images/436659-00.png,e74a251cb5acea6cc4cc64fd0aeb06f7,Derick Berck of Cologne,Hans Holbein the Younger,"(55, 48, 39)",#373027,55,48,39,47,37,44,#2f252c,-0.71429,0.83784,-0.31395,0.5814,-0.31967,0.57763,Cluster 3
63,436212,https://collectionapi.metmuseum.org/public/collection/v1/objects/436212,https://images.metmuseum.org/CRDImages/ep/original/DP145914.jpg,unprocessed/image-436212.png,d616c16aec04d44b3974749c05049811,images/436212-00.png,989283063db7a6b8810b3ca097e986e4,Young Woman with a Pearl Necklace,Willem Drost,"(54, 41, 26)",#36291a,54,41,26,48,30,28,#301e1c,0.02857,-0.2973,0.33721,-0.18605,0.32359,-0.18853,Cluster 5
64,10076,https://collectionapi.metmuseum.org/public/collection/v1/objects/10076,https://images.metmuseum.org/CRDImages/ad/original/ap10.106.jpg,unprocessed/image-10076.png,bf66ec2cd2b59ae89d8978e39ea66b97,images/10076-00.png,102771b30967d9a5a445cf267e05d9eb,James Topham Brady,Joseph Alexander Ames,"(87, 87, 87)",#575757,87,87,87,87,87,87,#575757,0.31429,-0.56757,0.30233,-0.7093,0.28541,-0.70029,Cluster 6
65,436521,https://collectionapi.metmuseum.org/public/collection/v1/objects/436521,https://images.metmuseum.org/CRDImages/ep/original/DP347299.jpg,unprocessed/image-436521.png,3c6389a74f6f47e092c1b217ee3b0ac5,images/436521-00.png,a1a4b1575f2685b2cc6444c87f52eb47,Portrait of a Man,Hugo van der Goes,"(58, 46, 39)",#3a2e27,58,46,39,39,49,46,#27312e,-0.08571,-0.02703,0.30233,0.01163,0.28972,0.00158,Cluster 5
66,435722,https://collectionapi.metmuseum.org/public/collection/v1/objects/435722,https://images.metmuseum.org/CRDImages/ep/original/DP-17629-001.jpg,unprocessed/image-435722.png,8ea5b7f38412fadfa655384060848b05,images/435722-00.png,ddfd9e4890e6fb648323335594377bec,Portrait of a Man in Armor with Two Pages,Paris Bordon,"(72, 59, 36)",#483b24,72,59,36,62,54,44,#3e362c,-0.02857,-0.18919,0.27907,-0.17442,0.27815,-0.17783,Cluster 5
67,11712,https://collectionapi.metmuseum.org/public/collection/v1/objects/11712,https://images.metmuseum.org/CRDImages/ad/original/DT11519.jpg,unprocessed/image-11712.png,ee60a6aff4d0ab85fdff62008417b451,images/11712-00.png,c5a1ee369aaaa545057797b8e4ab3162,Mrs. Samuel Mifflin and Her Granddaughter Rebecca Mifflin Francis,Charles Willson Peale,"(94, 79, 55)",#5e4f37,94,79,55,116,70,59,#74463b,-0.2,0.67568,0.16279,0.84884,0.1569,0.84753,Cluster 10
68,11712,https://collectionapi.metmuseum.org/public/collection/v1/objects/11712,https://images.metmuseum.org/CRDImages/ad/original/DT11519.jpg,unprocessed/image-11712.png,ee60a6aff4d0ab85fdff62008417b451,images/11712-01.png,e9c6293cdd13979721cf8ef919c70cdb,Mrs. Samuel Mifflin and Her Granddaughter Rebecca Mifflin Francis,Charles Willson Peale,"(124, 109, 79)",#7c6d4f,124,109,79,122,102,78,#7a664e,0.48571,0.45946,0.67442,0.38372,0.66753,0.38369,Cluster 2
69,11779,https://collectionapi.metmuseum.org/public/collection/v1/objects/11779,https://images.metmuseum.org/CRDImages/ad/original/ap1982.373.jpg,unprocessed/image-11779.png,bc46ea81b16307ff156b16164206b619,images/11779-00.png,f450c4d90d07fcb759d36a56b9245c38,"Joseph Howell, Jr.",Charles Peale Polk,"(100, 87, 75)",#64574b,100,87,75,104,91,73,#685b49,0.82857,-0.40541,0.80233,-0.60465,0.78969,-0.60494,Cluster 4
70,338611,https://collectionapi.metmuseum.org/public/collection/v1/objects/338611,https://images.metmuseum.org/CRDImages/dp/original/DT3744.jpg,unprocessed/image-338611.png,d3e69873492fc1f3cdf749e1c7250799,images/338611-00.png,7d97a116401e3be5f69eb1f9ed829567,Portrait of the Artist's Daughter Agata Dolci,Carlo Dolci,"(183, 157, 128)",#b79d80,183,157,128,168,160,145,#a8a091,-0.02857,-0.51351,0,-0.56977,0.00039,-0.56142,Cluster 8
71,639240,https://collectionapi.metmuseum.org/public/collection/v1/objects/639240,https://images.metmuseum.org/CRDImages/dp/original/DP890328.jpg,unprocessed/image-639240.png,2297c5ea0559448d10b427ddbabb944c,images/639240-00.png,b2788a8560fa1e5b917104632987a756,"Mary, Queen of Scots (?)",Federico Zuccaro (Zuccari),"(120, 109, 103)",#786d67,120,109,103,114,106,92,#726a5c,-0.54286,0.56757,-0.09302,0.54651,-0.10315,0.54449,Cluster 3
72,553763,https://collectionapi.metmuseum.org/public/collection/v1/objects/553763,https://images.metmuseum.org/CRDImages/eg/original/DP298040.jpg,unprocessed/image-553763.png,5e998b1841e154627917b1abbcdf1484,images/553763-00.png,209f6720aa40df8a1d613dd5120d4199,Funerary Mask of the Overseeer of Builders Amenhotep,,"(93, 75, 57)",#5d4b39,93,75,57,77,97,79,#4d614f,-0.77143,-0.89189,-0.86047,-0.33721,-0.86868,-0.32858,Cluster 1
73,12705,https://collectionapi.metmuseum.org/public/collection/v1/objects/12705,https://images.metmuseum.org/CRDImages/ad/original/ap14.126.3.jpg,unprocessed/image-12705.png,bedde8ca77daada8234154e1e7cf8dbd,images/12705-00.png,2e48adc6416a8932d64a47731d203b81,Sarah Annis Sully (Mrs. Thomas Sully),Thomas Sully,"(103, 103, 103)",#676767,103,103,103,103,103,103,#676767,-0.2,0.62162,0.12791,0.74419,0.12768,0.74526,Cluster 10
74,435984,https://collectionapi.metmuseum.org/public/collection/v1/objects/435984,https://images.metmuseum.org/CRDImages/ep/original/DP-16592-001.jpg,unprocessed/image-435984.png,fc5ead2dc1df57afb616b77a32f63b2b,images/435984-00.png,3eb104483143d5559ffe6168b636fb90,Sibylle,Camille Corot,"(83, 65, 47)",#53412f,83,65,47,70,69,28,#46451c,-0.31429,-0.24324,-0.06977,-0.0814,-0.07076,-0.07944,Cluster X
75,545147,https://collectionapi.metmuseum.org/public/collection/v1/objects/545147,https://images.metmuseum.org/CRDImages/eg/original/vshatnofermask.jpg,unprocessed/image-545147.png,7b58c8727f3b1b07b6d227a46cea1848,images/545147-00.png,5be068862f3e1eb67a48e5f6592b688a,Funerary mask of Hatnefer,,"(158, 119, 55)",#9e7737,158,119,55,161,133,61,#a1853d,-0.77143,-0.67568,-0.88372,-0.24419,-0.89099,-0.25519,Cluster 1
76,437364,https://collectionapi.metmuseum.org/public/collection/v1/objects/437364,https://images.metmuseum.org/CRDImages/ep/original/DP162150.jpg,unprocessed/image-437364.png,4614554e8d3c0087cc5bfca6b46a1b0b,images/437364-00.png,d9abaa98f6d671505a04909879a1c6f7,William Scott-Elliot of Arkleton (1811–1901),Sir Henry Raeburn,"(103, 83, 64)",#675340,103,83,64,122,86,61,#7a563d,0.42857,0.40541,0.65116,0.33721,0.63889,0.33136,Cluster 2
77,436789,https://collectionapi.metmuseum.org/public/collection/v1/objects/436789,https://images.metmuseum.org/CRDImages/ep/original/DP147901.jpg,unprocessed/image-436789.png,20e6950af768b8b32917ee7b75051cfb,images/436789-00.png,1c40490cd8dc7fa417c99ac1646a87bc,Portrait of a Woman,Cornelis Jonson van Ceulen the Elder,"(84, 61, 29)",#543d1d,84,61,29,84,42,27,#542a1b,0.54286,0.45946,0.86047,0.33721,0.84192,0.32319,Cluster 2
78,436404,https://collectionapi.metmuseum.org/public/collection/v1/objects/436404,https://images.metmuseum.org/CRDImages/ep/original/ep48.187.734.bw.R.jpg,unprocessed/image-436404.png,d2c71f30149b2ca9526c17bc2610913f,images/436404-00.png,5af3bb4b7b77576b332f8ca955f7461a,Portrait of a Woman Holding a Book,French Painter,"(110, 110, 110)",#6e6e6e,110,110,110,110,110,110,#6e6e6e,-0.42857,0.40541,-0.01163,0.51163,-0.01023,0.50303,Cluster 3
79,232047,https://collectionapi.metmuseum.org/public/collection/v1/objects/232047,https://images.metmuseum.org/CRDImages/es/original/DP250149.jpg,unprocessed/image-232047.png,697a8199b8a3669cb0ada1a748888197,images/232047-00.png,23dd62879210aefedbb545eaefd874a6,The Jewish Woman of Algiers,Charles-Henri-Joseph Cordier,"(111, 98, 91)",#6f625b,111,98,91,110,95,99,#6e5f63,-0.71429,0.02703,-0.0814,0.16279,-0.0898,0.15697,Cluster X
80,10598,https://collectionapi.metmuseum.org/public/collection/v1/objects/10598,https://images.metmuseum.org/CRDImages/ad/original/DP223047.jpg,unprocessed/image-10598.png,6686744d0f5d70732084a899251897ee,images/10598-00.png,f43e0282a583ecbad40482656a441093,Portrait of a Gentleman,Thomas Seir Cummings,"(158, 132, 115)",#9e8473,158,132,115,149,118,114,#957672,1,-0.45946,0.84884,-0.60465,0.83734,-0.60064,Cluster 4
81,437409,https://collectionapi.metmuseum.org/public/collection/v1/objects/437409,https://images.metmuseum.org/CRDImages/ep/original/DP146483.jpg,unprocessed/image-437409.png,5c7a8b7b25739c83a46aeff3d713d966,images/437409-00.png,00a7ad6ebc8483754ca91791c110b79e,Portrait of a Woman,Rembrandt,"(81, 63, 36)",#513f24,81,63,36,89,69,32,#594520,1,0.2973,0.84884,0.2093,0.83462,0.20638,Cluster 2
82,550798,https://collectionapi.metmuseum.org/public/collection/v1/objects/550798,https://images.metmuseum.org/CRDImages/eg/original/vs28.3.51a.jpg,unprocessed/image-550798.png,461f65b68122cb09acf4d5b833f5a06a,images/550798-00.png,a7e486fd9c63bef9ae6999a7677fa858,Mask of Coffin of Pakherenkhonsu,,"(137, 123, 101)",#897b65,137,123,101,126,133,106,#7e856a,-0.82857,-0.56757,-0.89535,-0.23256,-0.90468,-0.23032,Cluster 1
83,10801,https://collectionapi.metmuseum.org/public/collection/v1/objects/10801,https://images.metmuseum.org/CRDImages/ad/original/DT226608.jpg,unprocessed/image-10801.png,01b30ced912aaf599ef950ef216ae64a,images/10801-00.png,e90f540483778dce8168ba8f8d22a7c1,Susannah or Mary Bontecou,John Durand,"(136, 136, 131)",#888883,136,136,131,123,138,126,#7b8a7e,0.71429,0.18919,0.69767,0.24419,0.67987,0.24686,Cluster 2
84,10132,https://collectionapi.metmuseum.org/public/collection/v1/objects/10132,https://images.metmuseum.org/CRDImages/ad/original/DT203426.jpg,unprocessed/image-10132.png,3f7c81a6a252f3f0d3212fb0828b7b87,images/10132-00.png,3d244cfafcf1330de9c8df793902b939,The Veronese Print,J. Carroll Beckwith,"(143, 138, 124)",#8f8a7c,143,138,124,165,119,143,#a5778f,0.02857,0.02703,0.43023,0.02326,0.41604,0.02608,Cluster 5
85,735091,https://collectionapi.metmuseum.org/public/collection/v1/objects/735091,https://images.metmuseum.org/CRDImages/dp/original/DP875898.jpg,unprocessed/image-735091.png,a8f5f89bda856bb54d97776c9b8a8149,images/735091-00.png,1bc1bb48ee7dbcdd148073e1650748ec,"John Milton, Age 21",George Vertue,"(127, 121, 115)",#7f7973,127,121,115,139,133,102,#8b8566,-0.25714,-0.67568,-0.24419,-0.48837,-0.22603,-0.51423,Cluster 8
86,435856,https://collectionapi.metmuseum.org/public/collection/v1/objects/435856,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-015.jpg,unprocessed/image-435856.png,29fc20c716335be771c562bb26a0ed42,images/435856-00.png,14a1f2e0f04258bf503d42364dcc3877,Self-Portrait,Eugène Carrière,"(90, 66, 36)",#5a4224,90,66,36,74,66,28,#4a421c,-0.31429,-0.18919,0.19767,-0.13953,0.18211,-0.14331,Cluster 5
87,742432,https://collectionapi.metmuseum.org/public/collection/v1/objects/742432,https://images.metmuseum.org/CRDImages/dp/original/DP880871.jpg,unprocessed/image-742432.png,cb2cb437ba70b2857cc95ad45b01a6f1,images/742432-00.png,f96cfb040f0d8c0ce123a83fecc0f0b7,Edmund Kean in the Character of Macbeth,George Henry Harlow,"(199, 178, 156)",#c7b29c,199,178,156,217,177,168,#d9b1a8,-0.2,-0.62162,-0.02326,-0.59302,-0.02101,-0.58842,Cluster 8
88,437501,https://collectionapi.metmuseum.org/public/collection/v1/objects/437501,https://images.metmuseum.org/CRDImages/ep/original/DP169397.jpg,unprocessed/image-437501.png,e37a035b9bddf012c7926e3da8014f72,images/437501-00.png,bcd8ee7790335b95a60b5c9cf381dddd,"Mrs. Bryan Cooke (Frances Puleston, 1765–1818)",George Romney,"(91, 61, 35)",#5b3d23,91,61,35,85,56,32,#553820,0.14286,0.51351,0.68605,0.5814,0.68512,0.57629,Cluster 7
89,459089,https://collectionapi.metmuseum.org/public/collection/v1/objects/459089,https://images.metmuseum.org/CRDImages/rl/original/DT3104.jpg,unprocessed/image-459089.png,129cb2e21e5d78286d0c0654856180f6,images/459089-00.png,398f5f0abc16ba252ca68b02125efdee,"María Teresa, Infanta of Spain",Workshop of Diego Rodríguez de Silva y Velázquez,"(109, 85, 58)",#6d553a,109,85,58,133,74,39,#854a27,-0.02857,0.62162,0.44186,0.77907,0.43304,0.77044,Cluster 7
90,11243,https://collectionapi.metmuseum.org/public/collection/v1/objects/11243,https://images.metmuseum.org/CRDImages/ad/original/DT2851.jpg,unprocessed/image-11243.png,d334d3085742f1068d206df428d7f7ad,images/11243-00.png,7d8773cb6f076d1a7980b5c214fd49a0,General Andrew Jackson,John Wesley Jarvis,"(95, 72, 45)",#5f482d,95,72,45,110,77,40,#6e4d28,0.37143,-0.45946,0.46512,-0.45349,0.45315,-0.45479,Cluster 4
91,437450,https://collectionapi.metmuseum.org/public/collection/v1/objects/437450,https://images.metmuseum.org/CRDImages/ep/original/DP162170.jpg,unprocessed/image-437450.png,a34efecd6a0d3962dac1bb89ee4cf506,images/437450-00.png,e236427a50ba11a0e1d4a80249f33c09,"Mrs. Lewis Thomas Watson (Mary Elizabeth Milles, 1767–1818)",Sir Joshua Reynolds,"(112, 94, 79)",#705e4f,112,94,79,107,105,85,#6b6955,-0.48571,0.62162,0.06977,0.73256,0.06033,0.72192,Cluster 10
92,435721,https://collectionapi.metmuseum.org/public/collection/v1/objects/435721,https://images.metmuseum.org/CRDImages/ep/original/ep95.14.83.R.jpg,unprocessed/image-435721.png,c3160af2e9fd6b390e5ce1bb34c10373,images/435721-00.png,dc5c8a8df0a2f0d045d1d6a46e4e4798,Portrait of a Man,Joseph Bordes,"(81, 62, 51)",#513e33,81,62,51,102,51,59,#66333b,0.88571,-0.62162,0.77907,-0.72093,0.78632,-0.72769,Cluster X
93,207202,https://collectionapi.metmuseum.org/public/collection/v1/objects/207202,https://images.metmuseum.org/CRDImages/es/original/DP-15803-001.jpg,unprocessed/image-207202.png,dd521c7871bec4d53ddef7f378862570,images/207202-00.png,417419663c9e2893e0e72be9a023d3ca,Nodding Pagod,Meissen Manufactory,"(109, 99, 89)",#6d6359,109,99,89,112,117,77,#70754d,-0.88571,-0.56757,-0.97674,-0.19767,-0.98026,-0.2124,Cluster 1
94,437408,https://collectionapi.metmuseum.org/public/collection/v1/objects/437408,https://images.metmuseum.org/CRDImages/ep/original/DP146507.jpg,unprocessed/image-437408.png,dae6955bff330ced8c29cc8c729f4e65,images/437408-00.png,444ec54fe8fa45e4a4d3d64bdc8d755c,Man in a Beret,Rembrandt,"(31, 21, 13)",#1f150d,31,21,13,28,15,4,#1c0f04,-1,0.51351,-0.36047,0.46512,-0.36352,0.4568,Cluster 3
95,436314,https://collectionapi.metmuseum.org/public/collection/v1/objects/436314,https://images.metmuseum.org/CRDImages/ep/original/ep44.36.2.R.jpg,unprocessed/image-436314.png,ad98de77b4a69a83b49813b5eb0f4089,images/436314-00.png,73f523118b80fa507a11b65c96c8b4b4,Portrait of a Man,Thomas Forster,"(151, 128, 106)",#97806a,151,128,106,164,135,106,#a4876a,0.14286,0.94595,0.5814,0.87209,0.55085,0.87671,Cluster 7
96,436872,https://collectionapi.metmuseum.org/public/collection/v1/objects/436872,https://images.metmuseum.org/CRDImages/ep/original/DP143151.jpg,unprocessed/image-436872.png,70ef5b4f86da06fdfcb5860dabd360d9,images/436872-00.png,5b1a2947d47823ec5b9e976e951ced9b,Study for a Portrait of a Woman,Sir Peter Lely (Pieter van der Faes),"(76, 56, 39)",#4c3827,76,56,39,78,68,17,#4e4411,1,0.83784,0.97674,0.36047,0.972,0.3553,Cluster 2
97,813585,https://collectionapi.metmuseum.org/public/collection/v1/objects/813585,https://images.metmuseum.org/CRDImages/ad/original/DP-18741-001.jpg,unprocessed/image-813585.png,9e91e7f359bb2febd1342f7b1ffd60e6,images/813585-00.png,25499cc5489e75ecca5c9df11945c949,"Hayne Hudjihini, Eagle of Delight",Henry Inman,"(91, 55, 32)",#5b3720,91,55,32,75,55,30,#4b371e,0.14286,0.2973,0.56977,0.44186,0.55901,0.43692,Cluster 9
98,435688,https://collectionapi.metmuseum.org/public/collection/v1/objects/435688,https://images.metmuseum.org/CRDImages/ep/original/DP-1419-01.jpg,unprocessed/image-435688.png,a9f123159af2882152254a916f89b179,images/435688-00.png,3ba65492dc6944e8ab77a1e3a7202d72,Portrait of a Woman,Louis Léopold Boilly,"(92, 69, 45)",#5c452d,92,69,45,89,79,55,#594f37,0.42857,-0.08108,0.54651,-0.37209,0.53032,-0.3674,Cluster 4
99,436605,https://collectionapi.metmuseum.org/public/collection/v1/objects/436605,https://images.metmuseum.org/CRDImages/ep/original/DP327726.jpg,unprocessed/image-436605.png,839efabe8192b2e1afb477579c0f8ec8,images/436605-00.png,8f9e17639339f3149720cc5fd1b4147e,"Alexandre Théodore Victor (1760–1829), Comte de Lameth",Jean Urbain Guérin,"(148, 131, 113)",#948371,148,131,113,149,128,115,#958073,0.88571,0.08108,0.89535,-0.44186,0.8681,-0.44048,Cluster 4
100,546291,https://collectionapi.metmuseum.org/public/collection/v1/objects/546291,https://images.metmuseum.org/CRDImages/eg/original/11.150.17d1_2_0008.jpg,unprocessed/image-546291.png,444101b1440d2a0441fa665a91ea8630,images/546291-00.png,b702303974070de2d5e66c4787338b41,Canopic jar of the lady Nephthys,,"(185, 151, 122)",#b9977a,185,151,122,182,158,127,#b69e7f,-0.94286,-1,-0.90698,-0.36047,-0.92494,-0.34799,Cluster 1
101,19206,https://collectionapi.metmuseum.org/public/collection/v1/objects/19206,https://images.metmuseum.org/CRDImages/ad/original/DP141217.jpg,unprocessed/image-19206.png,3bb150eaff4576b58eaf0cc21ca0c925,images/19206-00.png,4a72caa587a9ed3ca721b50c414d2e3b,John Taylor Johnston,Daniel Huntington,"(70, 55, 34)",#463722,70,55,34,90,51,28,#5a331c,0.31429,-0.18919,0.48837,-0.38372,0.48888,-0.37752,Cluster 4
102,549228,https://collectionapi.metmuseum.org/public/collection/v1/objects/549228,https://images.metmuseum.org/CRDImages/eg/original/LC-90_6_1_EGDP027834.jpg,unprocessed/image-549228.png,e505c8f1cfde8f4f05bf282100533830,images/549228-00.png,de5c0cf3e02dc9b545f8b13f0f4c0cda,Figure of a king as part of a group proffered by an official of Ramesses II,,"(141, 125, 110)",#8d7d6e,141,125,110,154,100,121,#9a6479,-0.6,-0.72973,-0.73256,-0.23256,-0.72377,-0.24635,Cluster 1
103,457781,https://collectionapi.metmuseum.org/public/collection/v1/objects/457781,https://images.metmuseum.org/CRDImages/is/original/DP273296.jpg,unprocessed/image-457781.png,f5a42a02b7da70d4fe790f22408a7765,images/457781-00.png,d5e2369bd4c981a35831ad002282b3ae,Lady in Elizabethan Costume,,"(142, 115, 92)",#8e735c,142,115,92,147,110,100,#936e64,-0.37143,-0.35135,-0.2907,-0.16279,-0.30218,-0.16297,Cluster X
104,10484,https://collectionapi.metmuseum.org/public/collection/v1/objects/10484,https://images.metmuseum.org/CRDImages/ad/original/DP161467.jpg,unprocessed/image-10484.png,b16fe116c1633f472cda35594772e364,images/10484-00.png,064f04b8c01826e700b23e1f206a3f66,Portrait of a Lady,Alvan Clark,"(101, 81, 70)",#655146,101,81,70,98,85,76,#62554c,0.48571,1,0.82558,0.72093,0.80641,0.71676,Cluster 7
105,822737,https://collectionapi.metmuseum.org/public/collection/v1/objects/822737,https://images.metmuseum.org/CRDImages/dp/original/DP888924.jpg,unprocessed/image-822737.png,69c47fdff9bdf05a024d69e186367d67,images/822737-00.png,434ff1acb4cbacf6ec7dccdb1f6ac639,"Charles Chaplin, from ""L'Artiste""",Célestin Nanteuil,"(191, 186, 186)",#bfbaba,191,186,186,184,188,192,#b8bcc0,0.31429,-0.72973,0.2093,-0.84884,0.19579,-0.8403,Cluster 6
106,12657,https://collectionapi.metmuseum.org/public/collection/v1/objects/12657,https://images.metmuseum.org/CRDImages/ad/original/ap17.134.6.jpg,unprocessed/image-12657.png,bd2e9828b2b65cb93a9ac58fccad3376,images/12657-00.png,26035621aea5a99e7f94dccca15d8d7e,Mrs. Daniel Strobel Jr. (Anna Church),Louisa Catherine Strobel,"(107, 107, 107)",#6b6b6b,107,107,107,107,107,107,#6b6b6b,0.65714,-0.83784,0.51163,-0.84884,0.49285,-0.84961,Cluster X
